,sensor_type,sensor_value
5910,heart_rate,40.5454
5911,heart_rate,16.6527
5912,heart_rate,32.9939
5913,heart_rate,34.797
5914,heart_rate,12.9218
5915,heart_rate,34.7848
5916,heart_rate,68.1809
5917,heart_rate,69.2678
5918,heart_rate,2.728
5919,heart_rate,3.3267
5920,heart_rate,30.8928
5921,heart_rate,15.4198
5922,heart_rate,14.6907
5923,heart_rate,38.9988
5924,heart_rate,62.6601
5925,heart_rate,41.1187
5926,heart_rate,27.0845
5927,heart_rate,37.5369
5928,heart_rate,10.4637
5929,heart_rate,29.9233
5930,heart_rate,12.9918
5931,heart_rate,46.6411
5932,heart_rate,23.061
5933,heart_rate,23.9211
5934,heart_rate,62.6509
5935,heart_rate,51.6123
5936,heart_rate,62.2384
5937,heart_rate,31.5876
5938,heart_rate,6.5953
5939,heart_rate,67.3792
5940,heart_rate,40.0707
5941,heart_rate,48.1982
5942,heart_rate,0.7225
5943,heart_rate,50.6288
5944,heart_rate,35.9642
5945,heart_rate,67.5545
5946,heart_rate,12.3928
5947,heart_rate,1.7974
5948,heart_rate,40.4623
5949,heart_rate,38.3299
5950,heart_rate,65.3846
5951,heart_rate,58.6496
5952,heart_rate,1.5077
5953,heart_rate,65.6848
5954,heart_rate,55.3362
5955,heart_rate,45.3607
5956,heart_rate,51.0083
5957,heart_rate,65.3949
5958,heart_rate,60.7796
5959,heart_rate,11.7898
5960,heart_rate,38.419
5961,heart_rate,7.8118
5962,heart_rate,13.5777
5963,heart_rate,17.7612
5964,heart_rate,58.4798
5965,heart_rate,1.1173
5966,heart_rate,31.0382
5967,heart_rate,25.8468
5968,heart_rate,22.146
5969,heart_rate,34.5233
5970,heart_rate,10.7231
5971,heart_rate,31.6541
5972,heart_rate,39.9066
5973,heart_rate,14.4465
5974,heart_rate,22.3656
5975,heart_rate,49.7639
5976,heart_rate,65.266
5977,heart_rate,26.9876
5978,heart_rate,43.7266
5979,heart_rate,22.4847
5980,heart_rate,33.5183
5981,heart_rate,53.1935
5982,heart_rate,41.603
5983,heart_rate,48.442
5984,heart_rate,7.4383
5985,heart_rate,51.5265
5986,heart_rate,33.9952
5987,heart_rate,0.2419
5988,heart_rate,42.1476
5989,heart_rate,10.2344
5990,heart_rate,2.0399
5991,heart_rate,0.6512
5992,heart_rate,42.562
5993,heart_rate,45.3667
5994,heart_rate,20.5202
5995,heart_rate,37.7712
5996,heart_rate,6.1183
5997,heart_rate,35.2465
5998,heart_rate,28.5069
5999,heart_rate,55.2033
6000,heart_rate,16.8529
6001,heart_rate,67.7443
6002,heart_rate,71.3743
6003,heart_rate,37.9148
6004,heart_rate,34.3062
6005,heart_rate,65.6041
6006,heart_rate,28.9504
6007,heart_rate,67.3116
6008,heart_rate,14.9561
6009,heart_rate,9.0578
6010,heart_rate,1.1584
6011,heart_rate,31.5737
6012,heart_rate,14.1492
6013,heart_rate,44.7128
6014,heart_rate,65.7454
6015,heart_rate,62.5438
6016,heart_rate,23.4725
6017,heart_rate,17.5576
6018,heart_rate,45.388
6019,heart_rate,7.8867
6020,heart_rate,16.3697
6021,heart_rate,37.9465
6022,heart_rate,26.3545
6023,heart_rate,11.8859
6024,heart_rate,30.9883
6025,heart_rate,29.806
6026,heart_rate,9.719
6027,heart_rate,2.0354
6028,heart_rate,17.4443
6029,heart_rate,51.898
6030,heart_rate,0.8487
6031,heart_rate,15.4878
6032,heart_rate,67.2729
6033,heart_rate,44.8947
6034,heart_rate,24.2467
6035,heart_rate,45.7891
6036,heart_rate,70.3984
6037,heart_rate,1.4806
6038,heart_rate,67.9487
6039,heart_rate,33.3221
6040,heart_rate,70.8515
6041,heart_rate,8.8509
6042,heart_rate,15.2878
6043,heart_rate,33.3876
6044,heart_rate,49.7837
6045,heart_rate,20.1443
6046,heart_rate,51.4891
6047,heart_rate,19.3759
6048,heart_rate,24.733
6049,heart_rate,68.0422
6050,heart_rate,33.2532
6051,heart_rate,44.4671
6052,heart_rate,8.8009
6053,heart_rate,5.1061
6054,heart_rate,39.9127
6055,heart_rate,28.6539
6056,heart_rate,61.9689
6057,heart_rate,10.9152
6058,heart_rate,0.8569
6059,heart_rate,56.8432
6060,heart_rate,17.7359
6061,heart_rate,21.2855
6062,heart_rate,17.8407
6063,heart_rate,49.2466
6064,heart_rate,62.8815
6065,heart_rate,50.6833
6066,heart_rate,29.4832
6067,heart_rate,35.2268
6068,heart_rate,58.8929
6069,heart_rate,12.6383
6070,heart_rate,41.532
6071,heart_rate,17.8409
6072,heart_rate,19.9895
6073,heart_rate,46.2645
6074,heart_rate,43.2879
6075,heart_rate,10.6156
6076,heart_rate,10.1639
6077,heart_rate,19.9654
6078,heart_rate,50.1578
6079,heart_rate,55.4679
6080,heart_rate,28.3182
6081,heart_rate,47.3403
6082,heart_rate,54.8098
6083,heart_rate,10.8434
6084,heart_rate,13.1801
6085,heart_rate,18.3211
6086,heart_rate,51.8655
6087,heart_rate,62.4825
6088,heart_rate,35.2512
6089,heart_rate,29.7908
6090,heart_rate,65.2881
6091,heart_rate,57.0783
6092,heart_rate,9.2393
6093,heart_rate,57.9224
6094,heart_rate,11.569
6095,heart_rate,44.8566
6096,heart_rate,47.4707
6097,heart_rate,25.6612
6098,heart_rate,6.2014
6099,heart_rate,73.5578
6100,heart_rate,42.9435
6101,heart_rate,55.8102
6102,heart_rate,50.9436
6103,heart_rate,61.1953
6104,heart_rate,33.106
6105,heart_rate,57.795
6106,heart_rate,6.1703
6107,heart_rate,11.5224
6108,heart_rate,43.8761
6109,heart_rate,54.0793
6110,heart_rate,71.2991
6111,heart_rate,19.5711
6112,heart_rate,26.5911
6113,heart_rate,71.6202
6114,heart_rate,31.2069
6115,heart_rate,53.5412
6116,heart_rate,53.0986
6117,heart_rate,27.9954
6118,heart_rate,45.2739
6119,heart_rate,3.7135
6120,heart_rate,22.6083
6121,heart_rate,54.1842
6122,heart_rate,11.1389
6123,heart_rate,21.3571
6124,heart_rate,49.3142
6125,heart_rate,3.5045
6126,heart_rate,51.0752
6127,heart_rate,70.6065
6128,heart_rate,10.2418
6129,heart_rate,25.1126
6130,heart_rate,66.7941
6131,heart_rate,24.6518
6132,heart_rate,42.8419
6133,heart_rate,23.828
6134,heart_rate,25.0776
6135,heart_rate,9.2274
6136,heart_rate,68.1306
6137,heart_rate,27.4136
6138,heart_rate,64.2902
6139,heart_rate,39.7089
6140,heart_rate,53.6553
6141,heart_rate,57.6594
6142,heart_rate,33.0472
6143,heart_rate,38.2197
6144,heart_rate,45.615
6145,heart_rate,4.5604
6146,heart_rate,4.497
6147,heart_rate,48.676
6148,heart_rate,33.4708
6149,heart_rate,34.965
6150,heart_rate,40.6771
6151,heart_rate,12.6566
6152,heart_rate,29.2345
6153,heart_rate,34.7243
6154,heart_rate,20.7597
6155,heart_rate,47.7526
6156,heart_rate,41.8783
6157,heart_rate,32.3151
6158,heart_rate,52.444
6159,heart_rate,71.1542
6160,heart_rate,50.8311
6161,heart_rate,23.1799
6162,heart_rate,27.1119
6163,heart_rate,17.8084
6164,heart_rate,35.465
6165,heart_rate,39.0948
6166,heart_rate,64.8832
6167,heart_rate,55.9115
6168,heart_rate,25.0173
6169,heart_rate,58.7072
6170,heart_rate,42.2773
6171,heart_rate,29.4986
6172,heart_rate,67.4025
6173,heart_rate,32.2702
6174,heart_rate,57.3066
6175,heart_rate,22.5687
6176,heart_rate,51.7504
6177,heart_rate,13.356
6178,heart_rate,37.1964
6179,heart_rate,9.4567
6180,heart_rate,39.5259
6181,heart_rate,42.6231
6182,heart_rate,23.7188
6183,heart_rate,32.5523
6184,heart_rate,13.2076
6185,heart_rate,7.1306
6186,heart_rate,14.0625
6187,heart_rate,62.9944
6188,heart_rate,21.304
6189,heart_rate,15.3202
6190,heart_rate,55.6616
6191,heart_rate,31.7068
6192,heart_rate,54.4198
6193,heart_rate,50.621
6194,heart_rate,74.1765
6195,heart_rate,73.1951
6196,heart_rate,8.9363
6197,heart_rate,50.1579
6198,heart_rate,71.2736
6199,heart_rate,51.5396
6200,heart_rate,13.2082
6201,heart_rate,2.9224
6202,heart_rate,13.7802
6203,heart_rate,8.0486
6204,heart_rate,60.2752
6205,heart_rate,0.0306
6206,heart_rate,27.3725
6207,heart_rate,64.4273
6208,heart_rate,52.7137
6209,heart_rate,27.7415
6210,heart_rate,1.5295
6211,heart_rate,0.653
6212,heart_rate,49.3155
6213,heart_rate,2.2109
6214,heart_rate,21.7969
6215,heart_rate,36.2133
6216,heart_rate,25.7075
6217,heart_rate,11.9175
6218,heart_rate,66.1609
6219,heart_rate,31.3067
6220,heart_rate,28.5927
6221,heart_rate,66.5164
6222,heart_rate,35.8262
6223,heart_rate,28.7319
6224,heart_rate,35.9171
6225,heart_rate,41.3082
6226,heart_rate,35.7274
6227,heart_rate,39.2556
6228,heart_rate,69.7306
6229,heart_rate,67.8529
6230,heart_rate,9.495
6231,heart_rate,34.9308
6232,heart_rate,20.0181
6233,heart_rate,48.2706
6234,heart_rate,28.8714
6235,heart_rate,25.8961
6236,heart_rate,29.9944
6237,heart_rate,16.6021
6238,heart_rate,50.2203
6239,heart_rate,62.4099
6240,heart_rate,26.383
6241,heart_rate,5.2132
6242,heart_rate,39.5848
6243,heart_rate,37.2746
6244,heart_rate,20.6499
6245,heart_rate,51.0576
6246,heart_rate,69.1614
6247,heart_rate,31.5243
6248,heart_rate,12.5681
6249,heart_rate,59.3591
6250,heart_rate,68.6086
6251,heart_rate,15.1272
6252,heart_rate,26.9461
6253,heart_rate,57.5671
6254,heart_rate,28.3927
6255,heart_rate,27.795
6256,heart_rate,57.8243
6257,heart_rate,57.1742
6258,heart_rate,27.3749
6259,heart_rate,0.4549
6260,heart_rate,31.1473
6261,heart_rate,31.8301
6262,heart_rate,8.2441
6263,heart_rate,19.3581
6264,heart_rate,61.34
6265,heart_rate,15.7608
6266,heart_rate,16.3266
6267,heart_rate,27.8088
6268,heart_rate,19.7526
6269,heart_rate,63.7625
6270,heart_rate,40.9274
6271,heart_rate,34.0307
6272,heart_rate,9.9492
6273,heart_rate,58.1254
6274,heart_rate,37.3429
6275,heart_rate,2.0939
6276,heart_rate,62.2112
6277,heart_rate,37.4439
6278,heart_rate,68.4346
6279,heart_rate,11.6875
6280,heart_rate,29.0926
6281,heart_rate,25.1542
6282,heart_rate,56.7742
6283,heart_rate,51.2681
6284,heart_rate,23.7968
6285,heart_rate,30.1417
6286,heart_rate,42.0714
6287,heart_rate,24.4815
6288,heart_rate,7.2535
6289,heart_rate,14.6302
6290,heart_rate,28.6095
6291,heart_rate,43.0836
6292,heart_rate,56.4181
6293,heart_rate,70.7292
6294,heart_rate,35.5239
6295,heart_rate,1.3953
6296,heart_rate,58.7245
6297,heart_rate,19.747
6298,heart_rate,14.7215
6299,heart_rate,22.3703
6300,heart_rate,25.8299
6301,heart_rate,7.6587
6302,heart_rate,17.3104
6303,heart_rate,61.4658
6304,heart_rate,49.7023
6305,heart_rate,52.5721
6306,heart_rate,28.341
6307,heart_rate,53.1949
6308,heart_rate,36.7551
6309,heart_rate,45.5664
6310,heart_rate,71.6823
6311,heart_rate,65.2489
6312,heart_rate,19.7292
6313,heart_rate,38.119
6314,heart_rate,46.336
6315,heart_rate,14.0559
6316,heart_rate,56.7418
6317,heart_rate,55.8471
6318,heart_rate,9.9706
6319,heart_rate,24.2831
6320,heart_rate,20.7449
6321,heart_rate,48.5088
6322,heart_rate,68.4746
6323,heart_rate,46.6369
6324,heart_rate,56.1635
6325,heart_rate,39.2799
6326,heart_rate,30.8531
6327,heart_rate,44.3354
6328,heart_rate,3.7031
6329,heart_rate,65.5792
6330,heart_rate,68.5719
6331,heart_rate,26.9179
6332,heart_rate,71.9849
6333,heart_rate,27.6116
6334,heart_rate,53.6555
6335,heart_rate,16.3978
6336,heart_rate,37.2574
6337,heart_rate,12.971
6338,heart_rate,58.368
6339,heart_rate,32.4244
6340,heart_rate,57.5045
6341,heart_rate,27.929
6342,heart_rate,35.2022
6343,heart_rate,71.3668
6344,heart_rate,64.3502
6345,heart_rate,37.9264
6346,heart_rate,18.0201
6347,heart_rate,66.2323
6348,heart_rate,38.1918
6349,heart_rate,44.5959
6350,heart_rate,13.4359
6351,heart_rate,61.5006
6352,heart_rate,22.1875
6353,heart_rate,47.1262
6354,heart_rate,29.0904
6355,heart_rate,18.2597
6356,heart_rate,55.4256
6357,heart_rate,59.4063
6358,heart_rate,31.2559
6359,heart_rate,8.055
6360,heart_rate,25.2598
6361,heart_rate,34.3199
6362,heart_rate,14.1497
6363,heart_rate,25.5746
6364,heart_rate,54.1341
6365,heart_rate,15.6131
6366,heart_rate,74.1383
6367,heart_rate,15.8607
6368,heart_rate,11.0505
6369,heart_rate,26.5515
6370,heart_rate,40.9503
6371,heart_rate,67.1397
6372,heart_rate,43.8444
6373,heart_rate,69.2678
6374,heart_rate,42.0506
6375,heart_rate,58.6999
6376,heart_rate,52.3538
6377,heart_rate,74.3507
6378,heart_rate,25.8268
6379,heart_rate,33.2651
6380,heart_rate,23.9708
6381,heart_rate,7.0101
6382,heart_rate,24.1975
6383,heart_rate,17.6686
6384,heart_rate,37.7696
6385,heart_rate,43.0532
6386,heart_rate,17.885
6387,heart_rate,17.202
6388,heart_rate,58.286
6389,heart_rate,9.2793
6390,heart_rate,70.4491
6391,heart_rate,58.1243
6392,heart_rate,13.9714
6393,heart_rate,54.4603
6394,heart_rate,26.2853
6395,heart_rate,33.2781
6396,heart_rate,39.263
6397,heart_rate,53.5497
6398,heart_rate,23.2527
6399,heart_rate,23.0071
6400,heart_rate,57.6059
6401,heart_rate,27.551
6402,heart_rate,31.6751
6403,heart_rate,58.7475
6404,heart_rate,71.9254
6405,heart_rate,8.883
6406,heart_rate,56.355
6407,heart_rate,32.1152
6408,heart_rate,45.4687
6409,heart_rate,56.6425
6410,heart_rate,71.7094
6411,heart_rate,8.4245
6412,heart_rate,13.5344
6413,heart_rate,3.1099
6414,heart_rate,61.3029
6415,heart_rate,24.6678
6416,heart_rate,7.2853
6417,heart_rate,34.6729
6418,heart_rate,70.322
6419,heart_rate,60.9416
6420,heart_rate,72.1591
6421,heart_rate,36.8109
6422,heart_rate,43.3045
6423,heart_rate,18.4161
6424,heart_rate,15.7018
6425,heart_rate,55.671
6426,heart_rate,53.6096
6427,heart_rate,3.687
6428,heart_rate,16.3203
6429,heart_rate,66.3499
6430,heart_rate,61.2708
6431,heart_rate,37.6906
6432,heart_rate,7.2367
6433,heart_rate,3.6688
6434,heart_rate,69.329
6435,heart_rate,19.6364
6436,heart_rate,45.2062
6437,heart_rate,67.7606
6438,heart_rate,4.3231
6439,heart_rate,47.9851
6440,heart_rate,57.7019
6441,heart_rate,54.9709
6442,heart_rate,13.1912
6443,heart_rate,55.2412
6444,heart_rate,52.4791
6445,heart_rate,24.238
6446,heart_rate,18.618
6447,heart_rate,7.8107
6448,heart_rate,4.0963
6449,heart_rate,63.0571
6450,heart_rate,40.5024
6451,heart_rate,31.9151
6452,heart_rate,13.907
6453,heart_rate,4.2379
6454,heart_rate,4.0369
6455,heart_rate,4.149
6456,heart_rate,7.6114
6457,heart_rate,24.5091
6458,heart_rate,52.9443
6459,heart_rate,48.5867
6460,heart_rate,22.8156
6461,heart_rate,68.6746
6462,heart_rate,45.2739
6463,heart_rate,37.0916
6464,heart_rate,44.8987
6465,heart_rate,8.9806
6466,heart_rate,55.7431
6467,heart_rate,24.8706
6468,heart_rate,38.3293
6469,heart_rate,62.5848
6470,heart_rate,31.2152
6471,heart_rate,0.0889
6472,heart_rate,5.2568
6473,heart_rate,12.0115
6474,heart_rate,49.4643
6475,heart_rate,32.3251
6476,heart_rate,59.1118
6477,heart_rate,32.246
6478,heart_rate,23.7204
6479,heart_rate,43.459
6480,heart_rate,15.1294
6481,heart_rate,24.6975
6482,heart_rate,59.3289
6483,heart_rate,13.5303
6484,heart_rate,10.643
6485,heart_rate,57.1544
6486,heart_rate,18.7143
6487,heart_rate,3.6473
6488,heart_rate,70.599
6489,heart_rate,29.6151
6490,heart_rate,12.4435
6491,heart_rate,71.4094
6492,heart_rate,37.6968
6493,heart_rate,56.9298
6494,heart_rate,10.8511
6495,heart_rate,23.7464
6496,heart_rate,38.8208
6497,heart_rate,43.3694
6498,heart_rate,27.5064
6499,heart_rate,2.5477
6500,heart_rate,52.7803
6501,heart_rate,49.2949
6502,heart_rate,18.0516
6503,heart_rate,34.1522
6504,heart_rate,8.0054
6505,heart_rate,59.2668
6506,heart_rate,5.3921
6507,heart_rate,16.4717
6508,heart_rate,40.4436
6509,heart_rate,4.0454
6510,heart_rate,40.7565
6511,heart_rate,48.7912
6512,heart_rate,18.7191
6513,heart_rate,55.7028
6514,heart_rate,9.0991
6515,heart_rate,1.1824
6516,heart_rate,33.1195
6517,heart_rate,13.7317
6518,heart_rate,25.7113
6519,heart_rate,41.6955
6520,heart_rate,47.7416
6521,heart_rate,11.493
6522,heart_rate,13.2115
6523,heart_rate,43.9241
6524,heart_rate,64.7198
6525,heart_rate,23.1036
6526,heart_rate,16.2294
6527,heart_rate,15.7788
6528,heart_rate,16.6054
6529,heart_rate,9.7944
6530,heart_rate,54.6202
6531,heart_rate,27.2325
6532,heart_rate,58.704
6533,heart_rate,70.9572
6534,heart_rate,22.1715
6535,heart_rate,26.4453
6536,heart_rate,28.6953
6537,heart_rate,62.3548
6538,heart_rate,21.9704
6539,heart_rate,51.7417
6540,heart_rate,58.5237
6541,heart_rate,43.4212
6542,heart_rate,20.3839
6543,heart_rate,14.5645
6544,heart_rate,39.0508
6545,heart_rate,49.5952
6546,heart_rate,10.1893
6547,heart_rate,57.2444
6548,heart_rate,54.9317
6549,heart_rate,51.7537
6550,heart_rate,54.7575
6551,heart_rate,22.1064
6552,heart_rate,47.894
6553,heart_rate,1.3983
6554,heart_rate,28.2234
6555,heart_rate,52.3627
6556,heart_rate,34.6069
6557,heart_rate,15.6743
6558,heart_rate,27.0696
6559,heart_rate,25.0381
6560,heart_rate,27.4609
6561,heart_rate,71.5011
6562,heart_rate,31.6029
6563,heart_rate,36.0875
6564,heart_rate,57.4849
6565,heart_rate,18.2903
6566,heart_rate,23.7344
6567,heart_rate,72.0751
6568,heart_rate,63.9501
6569,heart_rate,14.3965
6570,heart_rate,38.791
6571,heart_rate,67.7649
6572,heart_rate,52.1522
6573,heart_rate,31.1511
6574,heart_rate,41.2789
6575,heart_rate,56.427
6576,heart_rate,57.9483
6577,heart_rate,54.0424
6578,heart_rate,66.02
6579,heart_rate,16.3494
6580,heart_rate,69.7251
6581,heart_rate,14.7602
6582,heart_rate,32.9341
6583,heart_rate,63.8465
6584,heart_rate,38.2575
6585,heart_rate,26.1578
6586,heart_rate,25.9112
6587,heart_rate,10.7957
6588,heart_rate,67.0648
6589,heart_rate,3.9489
6590,heart_rate,30.1307
6591,heart_rate,41.76
6592,heart_rate,10.9247
6593,heart_rate,4.655
6594,heart_rate,67.6246
6595,heart_rate,58.0809
6596,heart_rate,51.6206
6597,heart_rate,26.6425
6598,heart_rate,69.7711
6599,heart_rate,65.9781
6600,heart_rate,29.0924
6601,heart_rate,34.013
6602,heart_rate,54.4114
6603,heart_rate,43.1809
6604,heart_rate,17.6355
6605,heart_rate,53.3907
6606,heart_rate,66.485
6607,heart_rate,17.2874
6608,heart_rate,68.5133
6609,heart_rate,69.3869
6610,heart_rate,16.1634
6611,heart_rate,42.0138
6612,heart_rate,32.5248
6613,heart_rate,6.8783
6614,heart_rate,51.1341
6615,heart_rate,28.6718
6616,heart_rate,24.1601
6617,heart_rate,14.1307
6618,heart_rate,54.3529
6619,heart_rate,10.275
6620,heart_rate,3.001
6621,heart_rate,2.8654
6622,heart_rate,4.728
6623,heart_rate,39.1581
6624,heart_rate,27.5624
6625,heart_rate,25.8724
6626,heart_rate,73.1648
6627,heart_rate,43.8646
6628,heart_rate,12.4481
6629,heart_rate,72.9188
6630,heart_rate,13.8354
6631,heart_rate,2.2082
6632,heart_rate,11.6182
6633,heart_rate,3.4028
6634,heart_rate,66.5006
6635,heart_rate,8.1173
6636,heart_rate,4.2453
6637,heart_rate,22.8286
6638,heart_rate,32.3604
6639,heart_rate,22.7769
6640,heart_rate,44.1897
6641,heart_rate,68.2396
6642,heart_rate,30.8069
6643,heart_rate,5.4422
6644,heart_rate,2.0037
6645,heart_rate,18.0947
6646,heart_rate,14.678
6647,heart_rate,41.6436
6648,heart_rate,0.6563
6649,heart_rate,53.7129
6650,heart_rate,58.9924
6651,heart_rate,12.3068
6652,heart_rate,39.5484
6653,heart_rate,0.9401
6654,heart_rate,53.4084
6655,heart_rate,70.4213
6656,heart_rate,14.6867
6657,heart_rate,41.4967
6658,heart_rate,4.2525
6659,heart_rate,2.5729
6660,heart_rate,42.8679
6661,heart_rate,9.2257
6662,heart_rate,54.0151
6663,heart_rate,46.2094
6664,heart_rate,24.7286
6665,heart_rate,52.8997
6666,heart_rate,45.888
6667,heart_rate,39.7745
6668,heart_rate,41.656
6669,heart_rate,14.4017
6670,heart_rate,67.1272
6671,heart_rate,26.7104
6672,heart_rate,65.4872
6673,heart_rate,43.1599
6674,heart_rate,49.6492
6675,heart_rate,51.1994
6676,heart_rate,37.9438
6677,heart_rate,5.1196
6678,heart_rate,28.9276
6679,heart_rate,4.9121
6680,heart_rate,69.7766
6681,heart_rate,3.0332
6682,heart_rate,11.6116
6683,heart_rate,6.1292
6684,heart_rate,69.7268
6685,heart_rate,18.1186
6686,heart_rate,48.9972
6687,heart_rate,44.8284
6688,heart_rate,47.2385
6689,heart_rate,50.4403
6690,heart_rate,55.3296
6691,heart_rate,51.1347
6692,heart_rate,31.6271
6693,heart_rate,7.2722
6694,heart_rate,45.72
6695,heart_rate,41.3249
6696,heart_rate,72.5343
6697,heart_rate,50.8453
6698,heart_rate,49.6611
6699,heart_rate,59.3267
6700,heart_rate,8.2727
6701,heart_rate,14.1681
6702,heart_rate,26.2071
6703,heart_rate,58.1951
6704,heart_rate,3.221
6705,heart_rate,2.5569
6706,heart_rate,17.9702
6707,heart_rate,61.3786
6708,heart_rate,21.7528
6709,heart_rate,50.7312
6710,heart_rate,3.0373
6711,heart_rate,52.9227
6712,heart_rate,57.8916
6713,heart_rate,45.5526
6714,heart_rate,64.4451
6715,heart_rate,8.1056
6716,heart_rate,37.5008
6717,heart_rate,21.8916
6718,heart_rate,44.9692
6719,heart_rate,8.8125
6720,heart_rate,20.4124
6721,heart_rate,42.6006
6722,heart_rate,48.0849
6723,heart_rate,43.2348
6724,heart_rate,38.6605
6725,heart_rate,71.9662
6726,heart_rate,37.6385
6727,heart_rate,34.2069
6728,heart_rate,24.7314
6729,heart_rate,45.5015
6730,heart_rate,70.5033
6731,heart_rate,20.1577
6732,heart_rate,10.6149
6733,heart_rate,46.6735
6734,heart_rate,63.8058
6735,heart_rate,58.7557
6736,heart_rate,27.3731
6737,heart_rate,56.247
6738,heart_rate,13.8672
6739,heart_rate,54.1629
6740,heart_rate,13.7223
6741,heart_rate,35.5948
6742,heart_rate,33.1311
6743,heart_rate,12.2963
6744,heart_rate,16.0836
6745,heart_rate,56.2953
6746,heart_rate,39.7516
6747,heart_rate,37.1276
6748,heart_rate,67.9373
6749,heart_rate,1.0223
6750,heart_rate,48.7614
6751,heart_rate,19.7026
6752,heart_rate,25.6608
6753,heart_rate,47.1475
6754,heart_rate,44.2261
6755,heart_rate,73.3793
6756,heart_rate,0.6404
6757,heart_rate,9.6098
6758,heart_rate,21.1054
6759,heart_rate,54.5819
6760,heart_rate,5.3156
6761,heart_rate,42.3404
6762,heart_rate,58.7388
6763,heart_rate,1.7046
6764,heart_rate,27.4362
6765,heart_rate,11.2375
6766,heart_rate,6.04
6767,heart_rate,23.2204
6768,heart_rate,5.5972
6769,heart_rate,47.8011
6770,heart_rate,10.3862
6771,heart_rate,50.3834
6772,heart_rate,66.2538
6773,heart_rate,55.5433
6774,heart_rate,1.8321
6775,heart_rate,28.1537
6776,heart_rate,59.7424
6777,heart_rate,67.1853
6778,heart_rate,24.7657
6779,heart_rate,68.1959
6780,heart_rate,9.0786
6781,heart_rate,71.9603
6782,heart_rate,50.6281
6783,heart_rate,50.658
6784,heart_rate,43.348
6785,heart_rate,69.9352
6786,heart_rate,22.1874
6787,heart_rate,37.0294
6788,heart_rate,60.1763
6789,heart_rate,14.6619
6790,heart_rate,71.3409
6791,heart_rate,5.2587
6792,heart_rate,62.5872
6793,heart_rate,70.8614
6794,heart_rate,28.6088
6795,heart_rate,57.0558
6796,heart_rate,55.6218
6797,heart_rate,26.4159
6798,heart_rate,5.3049
6799,heart_rate,65.1022
6800,heart_rate,18.1639
6801,heart_rate,0.1446
6802,heart_rate,16.4788
6803,heart_rate,60.8
6804,heart_rate,51.1455
6805,heart_rate,62.5649
6806,heart_rate,71.8971
6807,heart_rate,3.7089
6808,heart_rate,2.7697
6809,heart_rate,57.8998
6810,heart_rate,16.524
6811,heart_rate,64.0733
6812,heart_rate,40.7591
6813,heart_rate,33.4616
6814,heart_rate,28.0326
6815,heart_rate,37.0544
6816,heart_rate,8.001
6817,heart_rate,34.6331
6818,heart_rate,26.576
6819,heart_rate,41.1431
6820,heart_rate,35.0541
6821,heart_rate,1.941
6822,heart_rate,51.0633
6823,heart_rate,32.9261
6824,heart_rate,0.4258
6825,heart_rate,65.7656
6826,heart_rate,66.7274
6827,heart_rate,42.9899
6828,heart_rate,8.8682
6829,heart_rate,28.5416
6830,heart_rate,40.9888
6831,heart_rate,15.3965
6832,heart_rate,61.2708
6833,heart_rate,65.9453
6834,heart_rate,1.1888
6835,heart_rate,55.8723
6836,heart_rate,29.5224
6837,heart_rate,64.8551
6838,heart_rate,25.9163
6839,heart_rate,24.5538
6840,heart_rate,14.6848
6841,heart_rate,3.4743
6842,heart_rate,39.9169
6843,heart_rate,67.4378
6844,heart_rate,69.8604
6845,heart_rate,5.1096
6846,heart_rate,72.4602
6847,heart_rate,65.0667
6848,heart_rate,10.1228
6849,heart_rate,18.867
6850,heart_rate,47.9849
6851,heart_rate,42.5691
6852,heart_rate,13.5303
6853,heart_rate,49.896
6854,heart_rate,40.1511
6855,heart_rate,16.3855
6856,heart_rate,71.377
6857,heart_rate,20.5926
6858,heart_rate,19.4494
6859,heart_rate,36.2115
6860,heart_rate,59.8477
6861,heart_rate,7.2471
6862,heart_rate,37.3769
6863,heart_rate,11.9821
6864,heart_rate,12.2458
6865,heart_rate,73.8353
6866,heart_rate,15.5366
6867,heart_rate,55.8774
6868,heart_rate,54.7587
6869,heart_rate,48.6875
6870,heart_rate,23.2218
6871,heart_rate,44.5847
6872,heart_rate,36.1847
6873,heart_rate,5.7562
6874,heart_rate,47.2618
6875,heart_rate,43.3545
6876,heart_rate,6.5952
6877,heart_rate,19.9936
6878,heart_rate,32.3722
6879,heart_rate,8.6185
6880,heart_rate,9.1989
6881,heart_rate,37.4389
6882,heart_rate,39.115
6883,heart_rate,14.4783
6884,heart_rate,63.89
6885,heart_rate,14.5294
6886,heart_rate,65.4858
6887,heart_rate,57.7674
6888,heart_rate,32.4411
6889,heart_rate,23.5808
6890,heart_rate,2.3814
6891,heart_rate,72.9541
6892,heart_rate,16.0126
6893,heart_rate,46.1682
6894,heart_rate,17.7161
6895,heart_rate,11.3976
6896,heart_rate,13.612
6897,heart_rate,12.6483
6898,heart_rate,49.8451
6899,heart_rate,53.5802
6900,heart_rate,38.5037
6901,heart_rate,73.9722
6902,heart_rate,0.5559
6903,heart_rate,68.6352
6904,heart_rate,74.519
6905,heart_rate,56.1382
6906,heart_rate,70.3002
6907,heart_rate,39.2954
6908,heart_rate,66.075
6909,heart_rate,28.5648
6910,heart_rate,65.844
6911,heart_rate,64.6914
6912,heart_rate,6.4454
6913,heart_rate,10.1323
6914,heart_rate,35.3685
